edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
35,Question: who is stephanie's mom on the bold and the beautiful?. Answer:,"['Taylor Hayes', 'Hunter Tylo', 'Ridge Forrester']",Quinn Fuller,Quinn Fuller,0,0
35,Question: when did the uk and us become allies?. Answer:,"['Since 1940', '1940']",The U.S. and the UK established a formal alliance during World War I,The U.S. and the UK established a formal alliance during World War I,0,0
35,Question: when does the last episode of adventure time air?. Answer:,['TBA'],"The last episode of Adventure Time, titled ""Come Along With Me,"" a","The last episode of Adventure Time, titled ""Come Along With Me,"" a",0,0
35,Question: who was executed for being an american spy during the revolutionary war?. Answer:,['Nathan Hale'],"Nathan Hale was executed for espionage during the American Revolutionary War,","Nathan Hale was executed for espionage during the American Revolutionary War,",1,1
35,Question: other than water what else has hydrogen bonds?. Answer:,['inorganic molecules such as water'],"Other than water, substances that have hydrogen bonds include alcohols (like","Other than water, substances that have hydrogen bonds include alcohols (like",0,0
35,Question: who plays christian in 50 shades of grey?. Answer:,"[""James `` Jamie '' Dornan""]","Jamie Dornan plays Christian in ""50 Shades of Grey.""","Jamie Dornan plays Christian in ""50 Shades of Grey.""",1,1
35,Question: bible verse taking the lord's name in vain?. Answer:,['Exodus 20 : 7'],"Exodus 20:7 - ""You shall not take the name","Exodus 20:7 - ""You shall not take the name",1,1
35,Question: who won the king of dance season 2?. Answer:,['LAAB Crew From Team Sherif'],The winner of King of Dance Season 2 was Remo D'Sou,The winner of King of Dance Season 2 was Remo D'Sou,0,0
35,Question: who plays hannibal in silence of the lambs?. Answer:,['Anthony Hopkins'],Anthony Hopkins plays Hannibal in The Silence of the Lambs.,Anthony Hopkins plays Hannibal in The Silence of the Lambs.,1,1
35,Question: when did the 5 day work week begin?. Answer:,"['In 1908', '1940', '1908']","The 5-day work week, consisting of Monday to Friday, became common","The 5-day work week, consisting of Monday to Friday, became common",0,0
35,Question: who has the most trophies in la liga?. Answer:,['Real Madrid'],"Lionel Messi, as of the 2020-20","Lionel Messi, as of the 2020-20",0,0
35,Question: what is the largest ethnic group in mexico today?. Answer:,"[""K'iche '""]","The largest ethnic group in Mexico today is Mestizo, which comprises about","The largest ethnic group in Mexico today is Mestizo, which comprises about",0,0
35,Question: what was one reason south carolina gave for its decision to secede from the union?. Answer:,['to preserve slavery'],"South Carolina cited the federal government's interference with states' rights, specifically the",South Carolina gave the enforcement of the federal tariff acts as one reason for its,0,0
35,Question: who sang theme song for license to kill?. Answer:,['Gladys Knight'],"The theme song for the James Bond film ""Licence to Kill"" is","The theme song for the James Bond film ""Licence to Kill"" is",0,0
35,Question: name three large lakes other than the great lakes in the united states?. Answer:,"['Lake of the Woods', 'Iliamna Lake', 'Great Salt Lake']",Lake Superior (technically a Great Lake but often mistakenly excluded from lists,"Lake Superior (technically a Great Lake but borders Canada), Lake Tah",0,0
35,Question: who plays caesar planet of the apes 2014?. Answer:,['Andy Serkis'],"Andy Serkis plays Caesar in the 2014 film ""","Andy Serkis plays Caesar in ""Rise of the Planet of",1,1
35,Question: when did they start assigning social security numbers at birth?. Answer:,['1990'],Social Security numbers started being assigned at birth in the United States in 19,Social Security numbers started being assigned at birth in the United States in 19,0,0
35,Question: make it or break it who goes to the olympics?. Answer:,"['Jordan', 'Kaylie', 'Colleen', 'Payson', 'Lauren']",The outcome of who goes to the Olympics depends on the athlete's performance,The outcome of who goes to the Olympics depends on the athlete's performance,0,0
35,Question: how many episodes of corrie has there been?. Answer:,"['9,436']","As of 2021, there have been approximately 10,","As of 2021, there have been approximately 10,",0,0
35,Question: who were the major countries involved in the cold war?. Answer:,"['the Soviet Union', 'the United States']","United States, Soviet Union (USSR), United Kingdom, France, China","United States, Soviet Union (USSR), United Kingdom, France, China",1,1
35,Question: where is the battle of britain flight based?. Answer:,['RAF Coningsby in Lincolnshire'],"The Battle of Britain Flight is based at Biggin Hill Airport, London, UK","The Battle of Britain Flight is based at Biggin Hill Airport, London, UK",0,0
35,Question: when is i can only imagine coming out?. Answer:,"['March 16 , 2018']","""I Can Only Imagine"" is a song by the band MercyMe,","""I Can Only Imagine"" is a song by the band MercyMe,",0,0
35,Question: coldplay song i will try to fix you?. Answer:,"[""`` Fix You ''""]","Yes, ""I Will Try to Fix You"" is a song by Coldplay","Yes, ""I Will Try to Fix You"" is a song by Coldplay",1,1
35,Question: a type of basic rock popular in the 1980s?. Answer:,['alternative rock'],"Granite, not a type of rock but a common building material, was popular","Granite, not a type of rock, but a common material used in",0,0
35,Question: when did beryl markham fly across the atlantic?. Answer:,"['4 September 1936', 'September 1936']",Beryl Markham flew across the Atlantic in 1936.,Beryl Markham flew across the Atlantic in 1936.,0,0
35,Question: bowler to take hattrick in both inning in test match?. Answer:,"['Jimmy Matthews', 'leg spinner Jimmy Matthews']",A bowler has never taken a hat-trick in both innings of,A bowler has never taken a hat-trick in both innings of,0,0
35,Question: which is the fastest train in india and what is its speed?. Answer:,"['Gatiman', 'Mumbai Rajdhani Express', '160km / hour']","The Vande Bharat Express is the fastest train in India, with a","The Vande Bharat Express is the fastest train in India, with a",0,0
35,Question: what kind of trees have heart shaped leaves?. Answer:,"['Eastern Redbud', 'Catalpa', 'Linden']","Trees with heart-shaped leaves include the Norwegian Maple, Japanese Map","Trees with heart-shaped leaves include the Norwegian Maple, Japanese Map",0,0
35,Question: who coined the phrase let get ready to rumble?. Answer:,['Michael Buffer'],"Michael Buffer, an American boxing and professional wrestling announcer, coined","Michael Buffer, an American boxing and professional wrestling announcer, coined",1,1
35,Question: who sings somebody's watching me with michael jackson?. Answer:,"['Rockwell', 'Jermaine Jackson']","Deborah Cooper and Michael Jackson, the duet is from Michael Jackson'","The song ""Scream"" featuring Michael Jackson is sung by Michael Jackson and",0,0
35,Question: how many stores does lowes have in canada?. Answer:,['62'],"As of my last update, Lowe's has approximately 60 stores","As of my last update, Lowe's has approximately 47 stores",0,0
35,Question: who did the astros play last time they were in the world series?. Answer:,"['White Sox', 'Los Angeles Dodgers']","The Houston Astros last played the Washington Nationals in the World Series, in","The Houston Astros last played the Washington Nationals in the World Series, in",0,0
35,Question: what was the name of the horse in steptoe and son?. Answer:,['Hercules'],Flash.,Flash.,0,0
35,Question: who performed the first c section in 1794?. Answer:,['Dr. Jesse Bennett'],Dr. John Bell performed the first cesarean section in 179,Dr. John Bell performed the first cesarean section in 179,0,0
35,Question: a request to the supreme court that it review a case that was already decided is made via a(n)?. Answer:,"['a writ of certiorari', 'writ of certiorari']",Petition for Writ of Certiorari,Writ of Certiorari,1,1
35,Question: when is the new season of wentworth coming out?. Answer:,['19 June 2018'],The release date for the new season of Wentworth has not been officially announced,The release date for the new season of Wentworth has not been officially announced,0,0
35,Question: who are the dallas cowboys playing on thanksgiving?. Answer:,"['the Detroit Lions', 'Los Angeles Chargers']",The Dallas Cowboys are playing against the Washington Football Team on Thanksgiving.,The Dallas Cowboys are playing against the Washington Football Team on Thanksgiving.,0,0
35,Question: when did the term sustainability start to be used?. Answer:,['1987'],"The term ""sustainability"" started to be used in its modern context in","The term ""sustainability"" started to be used in its modern context in",0,0
35,Question: who plays the queen in victoria and abdul?. Answer:,['Judi Dench'],"Judi Dench plays Queen Victoria in the movie ""Victoria & Abd","Judi Dench plays Queen Victoria in the movie ""Victoria & Abd",1,1
35,Question: who won the ncaa women's championship last year 2017?. Answer:,"['South Carolina Gamecocks', 'South Carolina']",Stanford University won the 2017 NCAA Women's Championship.,Stanford University won the 2017 NCAA Women's Championship.,0,0
35,Question: what are the ranks in the us navy?. Answer:,"['E-9s master chief petty officer', 'E-8s senior chief petty officer']","Ensign, Lieutenant Junior Grade, Lieutenant, Lieutenant Commander, Commander, Captain,","Ensign, Lieutenant Junior Grade, Lieutenant, Lieutenant Commander, Commander, Captain,",0,0
35,Question: what football player is called the honey badger?. Answer:,['Tyrann Devine Mathieu'],DeSean Jackson is called the Honey Badger in football.,Teddy Bridgewater (NFL player) or Tyrann Mathieu (,0,1
35,Question: who plays charles on have and have nots?. Answer:,"['Nick Sager', 'Nick Sagar']","Charles Forbes is played by Victor Webster on ""Haven and Havenots","Charles Forbes is played by Victor Webster on the TV show ""Haven",0,0
35,Question: what time do tam tams start in montreal?. Answer:,"['10 : 30am', 'around 10 : 30am']",Tam Tams in Montreal typically start at around 1:30 PM on,Tam Tams in Montreal typically start at around 1:30 PM on,0,0
